sample_id,generator,target_risk_level,generator_target_cell,source_path,feature_01_weather_cloudiness,feature_02_weather_precipitation,feature_03_weather_precipitation_deposits,feature_04_weather_wind_intensity,feature_05_weather_fog_density,feature_06_weather_fog_distance,feature_07_weather_sun_altitude_angle,feature_08_weather_wetness,feature_09_lead_vehicle_initial_distance_m,feature_10_lead_vehicle_brake_trigger_seconds,feature_11_lead_vehicle_brake_intensity,feature_12_pedestrian_forward_distance_m,feature_13_pedestrian_roadside_offset_m,feature_14_pedestrian_trigger_seconds,feature_15_pedestrian_speed_mps,predicted_risk_mean,predicted_risk_std,predicted_risk_min,predicted_risk_max,robust_predicted_risk_score,bootstrap_top_k_frequency,nearest_observed_distance,nearest_collision_distance,nearest_non_collision_distance,collision_distance_margin,collision_affinity,collision_boundary_balance,collision_boundary_score,stable_high_score_base,high_uncertainty_base,collision_boundary_base
cvae_high_20260815_0240,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.7825538461538462,0.825175,0.7362249999999999,0.6377473684210526,0.6987529411764707,0.21824561403508771,0.48497999999999997,0.7762714285714285,0.4184117647058823,0.32638888888888895,0.8311111111111112,0.45288888888888895,0.607,0.3424561403508771,0.4873333333333334,46.30722974358102,2.8228483531792223,42.56719312522047,53.740414792768846,44.895805566991406,0.04,0.08166387404132339,0.115164602574267,0.08166387404132339,-0.03350072853294361,0.33665378017955827,0.3021443542510133,0.3189326559299239,0.2427083333333333,0.3474934895833333,0.351953125
cvae_high_20260815_0241,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.9004923076923076,0.8517125,0.8465999999999999,0.5691789473684211,0.7397411764705882,0.161,0.42662,0.8115571428571429,0.3327058823529412,0.3056944444444445,0.8400000000000001,0.17792592592592588,0.37424999999999997,0.31807017543859645,0.4953333333333334,45.4484394309291,1.0877997148404424,44.17829829761905,50.550163851851885,44.90453957350888,0.12,0.07186071048424965,0.12339715433995761,0.07186071048424965,-0.051536443855707964,0.31144701002122543,0.15862756974918218,0.22227029109918442,0.3026041666666667,0.022135416666666668,0.10944010416666666
cvae_high_20260815_0242,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8851076923076923,0.8296625000000001,0.821875,0.5865894736842105,0.7345294117647059,0.1741578947368421,0.41998,0.7881285714285714,0.3486764705882353,0.3427777777777778,0.808888888888889,0.18822222222222226,0.5607500000000001,0.3447368421052632,0.48933333333333334,45.46297586723823,1.5075134074803225,43.44386092195763,51.427949917989416,44.70921916349807,0.0,0.04080053336949185,0.11606565868733497,0.04080053336949185,-0.07526512531784313,0.3337983189082476,0.06795365145039724,0.1506081492410673,0.12763671875,0.04345703125,0.05325520833333334
cvae_high_20260815_0243,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.853876923076923,0.8573999999999999,0.8151249999999999,0.6019157894736842,0.7175882352941177,0.17903508771929824,0.35574,0.7893142857142856,0.3594117647058823,0.3119444444444445,0.8511111111111113,0.2568888888888889,0.4397500000000001,0.2749122807017544,0.5428333333333333,46.78817547902434,1.765732087158813,44.21683314947091,52.69059944973545,45.905309435444934,0.02,0.05510050007261924,0.09617242086930297,0.05510050007261924,-0.04107192079668373,0.4028628812057998,0.23053800385017909,0.3047543346016869,0.28349609374999996,0.09944661458333334,0.2567057291666666
cvae_high_20260815_0244,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8801230769230769,0.8451000000000001,0.8284125,0.5816210526315789,0.7258,0.17768421052631578,0.37528,0.7883428571428571,0.3454705882352941,0.3418055555555556,0.8266666666666668,0.19248148148148145,0.51325,0.30473684210526314,0.5221666666666667,46.22658199174439,1.716866005776989,43.807224464285724,51.99812967195767,45.36814898885589,0.06,0.04408976369870149,0.10639601145959472,0.04408976369870149,-0.06230624776089323,0.3657493582204706,0.10796380515349494,0.19871510371869247,0.29905598958333335,0.07796223958333334,0.10299479166666667
cvae_high_20260815_0245,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8652923076923077,0.8484375,0.8213874999999999,0.5927263157894737,0.7231411764705882,0.18029824561403507,0.3632,0.7860714285714286,0.3567941176470588,0.3198611111111111,0.8400000000000001,0.23311111111111113,0.472,0.296140350877193,0.5271666666666667,46.51164581816256,1.7336991495143994,43.830029753968226,52.08010367195767,45.64479624340537,0.0,0.055508454698769576,0.10033101912472092,0.055508454698769576,-0.044822564425951346,0.3873324047167651,0.20162708043788805,0.2794578714619214,0.19371744791666665,0.08772786458333334,0.2150390625
cvae_high_20260815_0246,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.7704153846153846,0.82995,0.7500500000000001,0.6187578947368421,0.7254,0.16808771929824562,0.35942,0.7744,0.41964705882352943,0.3284722222222222,0.8511111111111113,0.38359259259259254,0.6645000000000001,0.32666666666666666,0.5178333333333334,46.18780745119366,2.924111301474165,42.09605888359787,54.48335530643732,44.72575180045658,0.02,0.07270290046410358,0.10222363267810165,0.07270290046410358,-0.029520732213998077,0.3804640021153395,0.3483106118071468,0.36403248391783594,0.20146484374999998,0.3782552083333333,0.43222656249999997
cvae_high_20260815_0247,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8459846153846154,0.8507125,0.795875,0.6148,0.7157764705882352,0.17873684210526317,0.41792,0.7848,0.37802941176470595,0.3045833333333334,0.848888888888889,0.3017407407407407,0.4325000000000001,0.30929824561403507,0.5111666666666667,46.353554959482906,1.8441471549833175,44.103140686507935,52.86759234391534,45.43148138199125,0.0,0.06730283319918157,0.10165486802623468,0.06730283319918157,-0.03435203482705311,0.38251518105234805,0.29309331615616374,0.33483226083325374,0.18004557291666665,0.10188802083333334,0.31712239583333335
cvae_high_20260815_0248,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.7444923076923077,0.837925,0.7391249999999999,0.641821052631579,0.7162823529411765,0.16387719298245612,0.33464,0.7760285714285715,0.4306470588235294,0.2968055555555556,0.8822222222222221,0.45948148148148144,0.6032500000000001,0.30578947368421056,0.5406666666666666,46.25168096001842,2.7703805100222687,41.8861839638448,54.53401067945319,44.86649070500729,0.02,0.09761696728641184,0.09761696728641184,0.10120451813874626,0.00358755085233442,0.39739881327890464,0.8797045197288004,0.5912643505034901,0.21103515624999997,0.33056640625,0.7319010416666666
cvae_high_20260815_0249,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8502615384615384,0.7760999999999999,0.7878624999999999,0.565778947368421,0.7665529411764705,0.1793859649122807,0.39682,0.7618857142857142,0.36261764705882354,0.37097222222222226,0.768888888888889,0.20062962962962969,0.6964999999999999,0.37649122807017543,0.4925,45.436032651380465,2.4894351527461787,42.27649160846565,52.068211195767105,44.191315075007374,0.0,0.022605083299228633,0.12881789895587056,0.022605083299228633,-0.10621281565664192,0.2958890623078908,0.022492582608021876,0.08158007830818972,0.09664713541666667,0.22102864583333334,0.0658203125
cvae_high_20260815_0250,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8535999999999999,0.840625,0.796025,0.5971052631578948,0.7164,0.17773684210526317,0.43492000000000003,0.7822999999999999,0.379235294117647,0.3094444444444444,0.8444444444444446,0.28200000000000003,0.46399999999999997,0.3287719298245614,0.49700000000000005,46.2330999157263,1.8423084724056857,43.969118575396834,51.50174476984127,45.311945679523454,0.0,0.07054534509792852,0.1075385857595633,0.07054534509792852,-0.03699324066163477,0.3618200691661125,0.26670176775185894,0.3106413559954664,0.17320963541666665,0.09814453125,0.26927083333333335
cvae_high_20260815_0251,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8103538461538462,0.8521375000000001,0.750125,0.6200842105263158,0.6857882352941177,0.18240350877192982,0.46308,0.7735428571428571,0.4165882352941177,0.30013888888888896,0.8600000000000001,0.4094814814814815,0.4337500000000001,0.3131578947368421,0.501,47.78962457527655,3.267262045252204,43.607789125661306,58.6731963403879,46.15599355265044,0.28,0.07146226675731064,0.10947695755675038,0.07146226675731064,-0.03801469079943974,0.35525036139072347,0.2571446146403213,0.302242811793188,0.4388346354166667,0.50439453125,0.36399739583333335
cvae_high_20260815_0252,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8848461538461538,0.7865249999999999,0.7990125000000001,0.5505473684210527,0.7662235294117647,0.17443859649122806,0.41698,0.7665000000000001,0.35011764705882353,0.3747222222222223,0.7488888888888889,0.15429629629629632,0.7172499999999999,0.37228070175438593,0.4811666666666666,44.93891121314412,2.2178804427529353,42.32127555291009,51.402171563932924,43.82997099176765,0.0,0.02606727024451581,0.14016796133155843,0.02606727024451581,-0.11410069108704261,0.26578497079075303,0.016968905239547926,0.06715712905897855,0.08297526041666667,0.14518229166666666,0.041015625
cvae_high_20260815_0253,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8035538461538461,0.8701000000000001,0.7850625000000001,0.6378631578947368,0.7245764705882353,0.17715789473684213,0.26278,0.8000428571428572,0.38102941176470584,0.2736111111111111,0.8844444444444444,0.38874074074074066,0.42300000000000004,0.2171929824561403,0.6044999999999999,49.691890479094894,3.462425962860651,44.87351514021161,57.81192562962961,47.96067749766457,0.8,0.07632393489540262,0.08505243162800694,0.07632393489540262,-0.008728496732604313,0.44751867664859585,0.7321022066837053,0.5723892126050321,0.5515299479166667,0.5751953125,0.7874348958333334
cvae_high_20260815_0254,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8507846153846154,0.878125,0.8304500000000001,0.6783263157894737,0.7810352941176472,0.1070877192982456,0.47365999999999997,0.8279857142857143,0.3442352941176471,0.1851388888888889,0.8866666666666666,0.3728518518518519,0.12725000000000009,0.2971929824561404,0.5053333333333333,48.679656774180685,1.7356419921339468,45.60850300264556,52.988731652116435,47.81183577811371,0.62,0.08361651732093842,0.13748663193834273,0.08361651732093842,-0.05387011461740432,0.27260813327088734,0.14593862706758423,0.19945941115176874,0.5402018229166666,0.12516276041666669,0.12194010416666667
cvae_high_20260815_0255,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.8732307692307693,0.8558999999999999,0.8356999999999999,0.6099684210526316,0.7412470588235294,0.19517543859649122,0.26368,0.7992571428571428,0.3358235294117647,0.32388888888888884,0.848888888888889,0.22829629629629636,0.44475,0.25649122807017544,0.5705,47.15823212813129,1.8406661066945047,44.41877564417989,52.728572486772485,46.23789907478404,0.22,0.029698493658206333,0.09087993587062693,0.029698493658206333,-0.0611814422124206,0.42353170807945123,0.11239067249809248,0.2181765649544316,0.4266927083333333,0.11751302083333334,0.13580729166666666
cvae_high_20260815_0256,cvae,high,cvae__high,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/cvae_high.jsonl,0.7717538461538461,0.82215,0.7172750000000001,0.6542736842105263,0.6998000000000001,0.24256140350877195,0.51044,0.7819,0.42511764705882354,0.32499999999999996,0.8133333333333334,0.5095185185185186,0.63175,0.35,0.4716666666666667,45.027430978916115,2.5867660415578513,41.816194583333306,50.922865461640185,43.73404795813719,0.0,0.09419016091715784,0.1257655935494596,0.09419016091715784,-0.03157543263230175,0.30455123816114993,0.32365826175481,0.3139594310711385,0.07796223958333333,0.24869791666666666,0.3111979166666667
lhs_critical_20260816_0001,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9486923076923078,0.9389125,0.8546125,0.6850315789473684,0.9552588235294118,0.04163157894736842,0.38338,0.9890428571428572,0.14014705882352943,0.2186111111111111,0.9444444444444444,0.14166666666666664,0.4630000000000001,0.2863157894736842,0.6451666666666668,53.76649966194473,2.20306228247569,48.812247345238085,58.22288405423278,52.664968520706886,0.0,0.11170688880579219,0.12439380298488736,0.11170688880579219,-0.012686914179095177,0.3085264156069821,0.6355567032369778,0.44281602451209373,0.49267578125,0.27734375,0.5505859375
lhs_critical_20260816_0002,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9747076923076923,0.9106375,0.899775,0.703021052631579,0.9719882352941176,0.007368421052631578,0.31438,0.851642857142857,0.1092941176470588,0.04013888888888891,0.9977777777777778,0.09081481481481488,0.2869999999999999,0.017543859649122782,0.8041666666666667,54.818984366168806,6.508774346790544,47.50262653527337,75.865812732804,51.56459719277353,0.18,0.05670279419256859,0.08384579467881875,0.05670279419256859,-0.027143000486250166,0.4526526830986647,0.37919164090132595,0.4142971320955174,0.6073893229166666,0.9130859375,0.6806640625
lhs_critical_20260816_0003,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9373076923076923,0.953,0.8231249999999999,0.9871894736842105,0.875,0.08454385964912281,0.23752000000000004,0.9598142857142857,0.05091176470588235,0.08555555555555557,0.951111111111111,0.11496296296296293,0.0007500000000000284,0.1531578947368421,0.7411666666666666,56.164685956928814,2.4916362617344694,49.68986397839503,62.05747593915342,54.91886782606158,0.0,0.07986152273881815,0.09750844329086551,0.07986152273881815,-0.017646920552047363,0.39780672336117306,0.5323491806078817,0.4601870089666013,0.6485351562499999,0.39827473958333337,0.6192057291666666
lhs_critical_20260816_0004,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.8968461538461538,0.9233750000000001,0.8825125,0.7195999999999999,0.9233882352941176,0.08140350877192983,0.31646,0.9387285714285714,0.16791176470588234,0.05611111111111116,0.9377777777777777,0.5154074074074074,0.20100000000000007,0.16543859649122802,0.6328333333333332,55.863900657914854,3.686872569935559,48.95750372150078,62.917310587742556,54.020464372947075,0.08,0.07930898727400588,0.11092036496432917,0.07930898727400588,-0.03161137769032328,0.35043583995326977,0.32324289410264856,0.33656484531778935,0.7205729166666666,0.7176106770833334,0.5048177083333333
lhs_critical_20260816_0005,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9268615384615384,0.8812625000000001,0.934975,0.7182210526315789,0.906435294117647,0.028298245614035097,0.12802,0.8921142857142856,0.21755882352941172,0.19111111111111115,0.8977777777777777,0.5004814814814815,0.4019999999999999,0.20508771929824557,0.8206666666666668,56.38417229494226,5.150504573662218,49.48673572839508,68.76850378747795,53.80892000811115,0.08,0.081595301831264,0.08401785634797043,0.081595301831264,-0.002422554516706435,0.45191700915165006,0.9170911373824118,0.6437772005324082,0.7055338541666666,0.9202473958333334,0.944921875
lhs_critical_20260816_0006,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9087384615384615,0.898925,0.9798125000000001,0.8174105263157895,0.9559529411764706,0.016912280701754386,0.27869999999999995,0.9002285714285715,0.07852941176470588,0.06458333333333337,0.9844444444444445,0.4983333333333333,0.4059999999999999,0.1543859649122807,0.6476666666666667,56.27854361534151,3.315812351914681,51.013109761904786,64.56943372398581,54.62063743938417,0.0,0.07296482605235216,0.10531350744675427,0.07296482605235216,-0.03234868139440211,0.3695114244343613,0.3148395200327307,0.3410818076584047,0.6257486979166667,0.6472981770833334,0.4934895833333333
lhs_critical_20260816_0007,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.8785846153846154,0.91875,0.9426875000000001,0.9788210526315789,0.9424117647058824,0.006017543859649122,0.13182000000000002,0.8469142857142858,0.16391176470588237,0.155,0.9244444444444444,0.12459259259259262,0.1439999999999999,0.11912280701754387,0.8718333333333333,60.691533495819286,5.185048645093933,48.04699793474428,73.32931172001757,58.09900917327232,0.4,0.06613621680749089,0.09441658544613135,0.06613621680749089,-0.02828036863864046,0.40960567229065187,0.3640925150680078,0.3861791804466233,0.9751627604166666,0.9708658854166666,0.6565104166666667
lhs_critical_20260816_0008,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9756923076923077,0.91605,0.8859625,0.833442105263158,0.9078588235294118,0.06003508771929824,0.2681,0.916142857142857,0.1866176470588235,0.015416666666666695,0.98,0.030888888888888875,0.1492500000000001,0.0828070175438596,0.8216666666666667,56.42450220915021,4.496668626210708,49.05499908950619,65.80884527645496,54.17616789604486,0.06,0.06704875948132227,0.07422044151912477,0.06704875948132227,-0.007171682037802496,0.4957727750233502,0.7739745937847802,0.619447763865728,0.7183268229166666,0.8670247395833334,0.9167317708333332
lhs_critical_20260816_0009,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9025692307692308,0.9520250000000001,0.823425,0.7268421052631578,0.9282588235294118,0.01454385964912281,0.34546,0.9844857142857143,0.18167647058823527,0.07208333333333335,0.951111111111111,0.14822222222222217,0.41825,0.27263157894736845,0.6223333333333333,55.33641001544076,3.853426260787631,49.05183236684306,65.72804722663128,53.40969688504695,0.0,0.09904472181798722,0.11678906929108882,0.09904472181798722,-0.017744347473101593,0.33152335684751316,0.5304994623764429,0.41937210514391554,0.5387044270833333,0.7296549479166666,0.6408203124999999
lhs_critical_20260816_0010,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9456923076923077,0.8815375,0.8730125,0.7129263157894736,0.8649529411764706,0.07070175438596492,0.3343,0.9773714285714286,0.18282352941176475,0.15055555555555555,0.96,0.40318518518518515,0.12400000000000011,0.22491228070175434,0.6626666666666666,56.09784820525961,3.405572428664714,50.37619002380952,64.23685729806,54.39506199092725,0.04,0.08771049668422853,0.08771049668422853,0.09031327606193953,0.002602779377711001,0.43641361274357093,0.9112052031631348,0.6306047531244616,0.7111979166666665,0.66552734375,0.8699218750000001
lhs_critical_20260816_0011,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9649692307692308,0.8598625,0.9514875,0.898821052631579,0.9696,0.07798245614035088,0.25055999999999995,0.969057142857143,0.0056470588235294165,0.02736111111111112,0.9288888888888888,0.24255555555555552,0.121,0.17982456140350878,0.9116666666666666,59.77255460784672,4.452616869764307,47.97069053395066,68.08136532142846,57.546246172964565,0.24,0.06352863091072262,0.08322130625460843,0.06352863091072262,-0.0196926753438858,0.4553328470814034,0.4948292670645696,0.4746704319754019,0.94365234375,0.9051106770833334,0.7766276041666667
lhs_critical_20260816_0012,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9751538461538463,0.9395374999999999,0.9506125000000001,0.814178947368421,0.9277529411764706,0.03668421052631579,0.35454,0.8485142857142858,0.05308823529411764,0.1751388888888889,0.9844444444444445,0.029851851851851886,0.14549999999999996,0.13894736842105262,0.713,57.86524047791003,4.681555055933329,49.22834432363312,66.8922673871252,55.52446294994336,0.08,0.07427475280925601,0.07427475280925601,0.08204457153063684,0.007769818721380828,0.4955182968068739,0.7576109213143609,0.6127071677171556,0.8208333333333333,0.9208984375,0.9322916666666667
lhs_critical_20260816_0013,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9000461538461538,0.9871125,0.9254749999999999,0.8549789473684211,0.9690235294117647,0.027175438596491235,0.06654000000000003,0.9404857142857144,0.053588235294117624,0.20111111111111116,0.9488888888888889,0.0514814814814815,0.18825000000000003,0.047719298245614036,0.9186666666666666,59.69469194279061,3.8398711147887385,49.68561982671954,67.44657668430331,57.774756385396245,0.26,0.07479004752517238,0.11347471635945142,0.07479004752517238,-0.03868466883427904,0.3420750853471507,0.2510627548408098,0.2930568431032805,0.9508463541666666,0.7960611979166666,0.45123697916666666
lhs_critical_20260816_0014,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.964,0.9553,0.8531625,0.8468105263157895,0.9863647058823529,0.0506842105263158,0.26714,0.9863857142857142,0.17494117647058824,0.18041666666666673,0.9066666666666666,0.37337037037037035,0.1319999999999999,0.1310526315789474,0.9071666666666666,60.488269056366825,4.254029978923488,50.72160811860669,67.50574646296295,58.36125406690508,0.34,0.06792566501674552,0.07062877808327021,0.06792566501674552,-0.0027031130665246955,0.5128950468614749,0.9079448064780098,0.6824077916218217,0.9711588541666666,0.8723958333333334,0.9532552083333333
lhs_critical_20260816_0015,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9744153846153847,0.9014749999999999,0.9817125000000001,0.8733789473684211,0.923564705882353,0.07936842105263157,0.20088,0.8340142857142857,0.003852941176470595,0.17027777777777778,0.9977777777777778,0.4443703703703704,0.4910000000000001,0.12754385964912282,0.594,57.67996559507535,3.477482050832279,51.18160091666668,64.22196130643742,55.94122456965921,0.12,0.07683687226543597,0.11053392380701976,0.07683687226543597,-0.0336970515415838,0.35171839116745246,0.3000325719467787,0.3248491549980605,0.8617838541666667,0.7120768229166666,0.4837890625
lhs_critical_20260816_0016,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9561384615384616,0.9671875,0.99225,0.9030421052631579,0.9272470588235294,0.026070175438596487,0.32120000000000004,0.9495142857142856,0.015058823529411777,0.029722222222222216,0.9822222222222222,0.29285185185185186,0.48675,0.20298245614035085,0.6561666666666667,56.98140725140855,3.0039930336433027,49.86343048809522,64.20995816137561,55.4794107345869,0.04,0.07111967609701983,0.10532346606771242,0.07111967609701983,-0.034203789970692594,0.3694766391198953,0.2946497179559914,0.32994876497420744,0.7795572916666665,0.578125,0.4544270833333333
lhs_critical_20260816_0017,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9286153846153846,0.997225,0.8523999999999999,0.8317684210526316,0.8675411764705883,0.04378947368421053,0.40476,0.8698857142857143,0.18635294117647055,0.17055555555555552,0.9755555555555555,0.48970370370370375,0.36549999999999994,0.29578947368421055,0.887,54.66074496094903,3.2412767446016217,49.49011038580248,64.93669927513218,53.04010658864822,0.04,0.055840907224615884,0.11067537611858749,0.055840907224615884,-0.05483446889397161,0.35124838442133705,0.1409962865274156,0.22254149692172617,0.6145833333333333,0.5919596354166666,0.2810546875
lhs_critical_20260816_0018,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.986476923076923,0.9251375,0.85755,0.7384842105263159,0.9873294117647059,0.06510526315789474,0.05149999999999998,0.9728142857142856,0.13173529411764703,0.0277777777777778,0.94,0.38688888888888895,0.1652499999999999,0.18228070175438593,0.8788333333333332,59.0376886363452,2.8695481548777724,50.85703519444444,64.65041766931209,57.60291455890631,0.1,0.05771865605576029,0.10225103818703274,0.05771865605576029,-0.04453238213127245,0.38036544579270537,0.20372823747081614,0.27837237985502283,0.8942382812499999,0.56298828125,0.3658203125
lhs_critical_20260816_0019,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9434615384615385,0.96035,0.8738250000000001,0.9000315789473684,0.9645764705882354,0.03508771929824561,0.41578000000000004,0.8702428571428572,0.10917647058823529,0.022916666666666672,0.9466666666666667,0.031370370370370416,0.35749999999999993,0.24192982456140347,0.6204999999999999,52.11442608215554,1.6594057531834596,48.56853201587301,56.01034184391531,51.28472320556381,0.0,0.11217579764345784,0.11217579764345784,0.11346020582376193,0.0012844081803040919,0.34630140024141737,0.9551499880895316,0.5751258804087831,0.41155598958333334,0.15250651041666669,0.6824869791666667
lhs_critical_20260816_0020,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.8888769230769231,0.9681749999999999,0.8816499999999999,0.9448947368421052,0.9961529411764706,0.023421052631578947,0.11732,0.8896857142857144,0.2154117647058824,0.11527777777777778,0.9244444444444444,0.1959259259259259,0.4724999999999999,0.17245614035087717,0.8968333333333334,59.45338506371092,4.487552013382769,48.99485105246913,68.96366044532633,57.209609057019534,0.36,0.06336543708520816,0.06640331440340627,0.06336543708520816,-0.003037877318198115,0.5337973925689038,0.8971506258580041,0.6920236013493779,0.9571289062499999,0.9080403645833334,0.9635416666666666
lhs_critical_20260816_0021,lhs,critical,lhs__critical,/home/zhaozirong/software/output/carla-0.9.16/feedback_candidate_scoring_v1/20260815_214410/candidate_pools/lhs_critical.jsonl,0.9928923076923076,0.9855499999999999,0.91205,0.7937052631578948,0.9261882352941176,0.05410526315789473,0.1632,0.9181571428571429,0.0663529411764706,0.09277777777777779,0.96,0.29359259259259257,0.21799999999999997,0.15578947368421053,0.8166666666666668,56.467752745755945,3.581867600835469,49.642846978836026,65.18930578703693,54.67681894533821,0.0,0.0416916062248849,0.08374415477744437,0.0416916062248849,-0.04205254855255947,0.45308782138709164,0.22260117540353544,0.3175812992003681,0.6289388020833333,0.7101236979166666,0.4680989583333333
